filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./tests/replay/test_replay.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,4,32,[62],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_abbreviation_expansion.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,38,[46],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_clones_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,37,[46],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_clones_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,4,18,[47],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_clones_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,4,48,[48],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_clones_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,87,4,37,[87],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_clones_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,88,4,22,[88],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_clones_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,89,4,48,[89],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_clones_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,109,4,5,"[109, 110, 111, 112]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_finds_existing_cookiecutter.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,44,4,50,[44],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_finds_existing_cookiecutter.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,4,22,[45],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_finds_subdirectories.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,4,50,[45],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_finds_subdirectories.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,22,[46],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repo_dir_finds_subdirectories.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,64,4,5,"[64, 65, 66, 67, 68, 69, 70, 71, 72]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repository_should_use_local_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,20,4,43,[20],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repository_should_use_local_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,21,4,22,[21],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repository_should_use_local_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,4,5,"[37, 38, 39, 40, 41, 42, 43, 44, 45]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_determine_repository_should_use_local_repo.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,4,5,"[61, 62, 63, 64, 65, 66, 67]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_is_repo_url.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,22,4,39,[22],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_is_repo_url.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,4,47,[43],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_is_repo_url.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,4,47,[63],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_is_repo_url.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,72,4,41,[72],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_is_repo_url.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,4,49,[75],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_repository_has_cookiecutter_json.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,9,4,62,[9],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/repository/test_repository_has_cookiecutter_json.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,17,4,67,[17],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_abort_generate_on_hook_error.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,8,36,[39],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_abort_generate_on_hook_error.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,4,51,[40],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,4,32,[53],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,4,51,[54],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,4,32,[61],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,4,46,[63],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,70,4,32,[70],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,71,4,40,[71],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,73,8,59,[73],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,80,4,32,[80],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,81,4,40,[81],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,83,8,59,[83],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,94,4,32,[94],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,120,4,32,[120],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,148,4,32,[148],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,154,4,46,[154],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,189,4,32,[189],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,218,4,32,[218],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,219,4,40,[219],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,229,4,32,[229],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,230,4,40,[230],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,246,4,32,[246],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,273,4,32,[273],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,274,4,44,[274],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,290,4,32,[290],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,317,4,32,[317],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,342,4,32,[342],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,368,4,32,[368],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,371,4,33,[371],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,376,4,35,[376],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,387,4,39,[387],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,398,4,32,[398],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,400,4,56,[400],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,409,4,32,[409],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,410,4,40,[410],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,412,8,55,[412],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,421,4,32,[421],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,422,4,75,[422],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,423,4,72,[423],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,438,4,34,[438],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,443,4,32,[443],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,445,4,30,[445],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,451,4,48,[451],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,452,4,43,[452],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,461,4,34,[461],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,470,4,32,[470],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,472,4,30,[472],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,478,4,48,[478],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,479,4,39,[479],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,499,4,52,[499],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,500,4,32,[500],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,515,4,69,[515],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,516,4,33,[516],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,525,4,32,[525],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,526,4,40,[526],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,528,8,59,[528],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,559,4,32,[559],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,582,4,32,[582],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,587,4,44,[587],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cli.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,593,4,32,[593],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./tests/test_cookiecutter_invocation.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,9,0,17,[9],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b404-import-subprocess
./tests/test_cookiecutter_invocation.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,31,16,5,"[31, 32, 33]",https://bandit.readthedocs.io/en/1.8.3/plugins/b603_subprocess_without_shell_equals_true.html
