filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./baselines/dasha/dasha/compressors.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,118,8,36,[118],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/dataset.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,4,55,[24],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/dataset.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,53,[46],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/dataset_preparation.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,4,38,[36],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/dataset_preparation.py,blacklist,B310,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/22.html,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,42,4,56,[42],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b310-urllib-urlopen
./baselines/dasha/dasha/dataset_preparation.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,8,70,"[66, 67, 68]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/main.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,5,0,13,[5],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/dasha/dasha/main.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,34,4,27,[34],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/main.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,16,56,[43],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/main.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,12,52,[48],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/models.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,59,8,43,[59],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/models.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,73,8,36,[73],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/plot.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,5,0,13,[5],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/dasha/dasha/plot.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",35,22,39,[35],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b301-pickle
./baselines/dasha/dasha/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,8,43,[68],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,105,8,33,[105],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,118,16,59,[118],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,131,16,50,[131],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,144,12,37,[144],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,200,8,9,"[200, 201, 202]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/dasha/dasha/tests/test_compressors.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,12,13,"[40, 41, 42, 43]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/depthfl/depthfl/client.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,4,0,13,[4],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/depthfl/depthfl/client.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",167,25,53,[167],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b301-pickle
./baselines/depthfl/depthfl/strategy.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,4,0,13,[4],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/depthfl/depthfl/strategy_hetero.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,4,0,13,[4],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/depthfl/depthfl/utils.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,3,0,13,[3],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedavgm/fedavgm/main.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,7,0,13,[7],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedavgm/fedavgm/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,147,8,70,"[147, 148, 149]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedavgm/fedavgm/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,160,12,88,[160],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedavgm/fedavgm/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,168,12,84,"[168, 169, 170]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedbn/fedbn/client.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,3,0,13,[3],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedbn/fedbn/client.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",139,19,38,[139],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b301-pickle
./baselines/fedbn/fedbn/dataset.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,221,4,5,"[221, 222, 223, 224]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedbn/fedbn/dataset.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,237,4,5,"[237, 238, 239, 240, 241, 242, 243]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedbn/fedbn/dataset.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,267,4,56,"[267, 268, 269]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedbn/fedbn/main.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,7,0,13,[7],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedbn/fedbn/utils.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,8,0,13,[8],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedbn/fedbn/utils.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",33,15,34,[33],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b301-pickle
./baselines/feddebug/feddebug/dataset.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,38,34,64,[38],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/feddebug/feddebug/neuron_activation.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,26,8,83,"[26, 27, 28]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedmeta/fedmeta/dataset_preparation.py,try_except_continue,B112,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,"Try, Except, Continue detected.",171,12,24,"[171, 172]",https://bandit.readthedocs.io/en/1.8.3/plugins/b112_try_except_continue.html
./baselines/fedmeta/fedmeta/utils.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,9,0,13,[9],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedmeta/fedmeta/utils.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",122,19,37,[122],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b301-pickle
./baselines/fedmlb/fedmlb/utils.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,4,0,13,[4],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedmlb/fedmlb/utils.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,5,0,23,[5],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b404-import-subprocess
./baselines/fedmlb/fedmlb/utils.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",38,19,47,[38],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b301-pickle
./baselines/fedmlb/fedmlb/utils.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,83,8,40,[83],https://bandit.readthedocs.io/en/1.8.3/plugins/b603_subprocess_without_shell_equals_true.html
./baselines/fednova/fednova/dataset_preparation.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,50,18,26,[50],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/fednova/fednova/utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,82,8,9,"[82, 83, 84, 85]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedpara/fedpara/client.py,pytorch_load,B614,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,Use of unsafe PyTorch load,119,30,43,[119],https://bandit.readthedocs.io/en/1.8.3/plugins/b614_pytorch_load.html
./baselines/fedpara/fedpara/dataset.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,3,0,13,[3],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedpara/fedpara/dataset.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",55,37,54,[55],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b301-pickle
./baselines/fedpara/fedpara/dataset.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",94,33,65,[94],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b301-pickle
./baselines/fedpara/fedpara/dataset_preparation.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,129,4,31,[129],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedpara/fedpara/dataset_preparation.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,137,4,46,[137],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedpara/fedpara/utils.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,4,0,13,[4],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedper/fedper/client.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,3,0,13,[3],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedper/fedper/client.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,258,4,51,"[258, 259, 260, 261]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedper/fedper/client.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",271,28,52,[271],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b301-pickle
./baselines/fedper/fedper/dataset.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,13,0,13,[13],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedper/fedper/dataset.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,8,78,[45],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedper/fedper/dataset_preparation.py,start_process_with_a_shell,B605,HIGH,HIGH,https://cwe.mitre.org/data/definitions/78.html,"Starting a process with a shell, possible injection detected, security issue.",74,4,50,[74],https://bandit.readthedocs.io/en/1.8.3/plugins/b605_start_process_with_a_shell.html
./baselines/fedper/fedper/dataset_preparation.py,start_process_with_a_shell,B605,HIGH,HIGH,https://cwe.mitre.org/data/definitions/78.html,"Starting a process with a shell, possible injection detected, security issue.",116,16,56,[116],https://bandit.readthedocs.io/en/1.8.3/plugins/b605_start_process_with_a_shell.html
./baselines/fedper/fedper/implemented_models/mobile_model.py,pytorch_load,B614,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,Use of unsafe PyTorch load,187,48,81,[187],https://bandit.readthedocs.io/en/1.8.3/plugins/b614_pytorch_load.html
./baselines/fedper/fedper/implemented_models/mobile_model.py,pytorch_load,B614,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,Use of unsafe PyTorch load,227,44,77,[227],https://bandit.readthedocs.io/en/1.8.3/plugins/b614_pytorch_load.html
./baselines/fedper/fedper/implemented_models/resnet_model.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,87,8,68,"[87, 88, 89]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedper/fedper/implemented_models/resnet_model.py,pytorch_load,B614,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,Use of unsafe PyTorch load,205,48,81,[205],https://bandit.readthedocs.io/en/1.8.3/plugins/b614_pytorch_load.html
./baselines/fedper/fedper/implemented_models/resnet_model.py,pytorch_load,B614,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,Use of unsafe PyTorch load,241,44,77,[241],https://bandit.readthedocs.io/en/1.8.3/plugins/b614_pytorch_load.html
./baselines/fedper/fedper/utils.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,4,0,13,[4],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedpft/fedpft/main.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,3,0,13,[3],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedpft/fedpft/strategy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,83,8,48,[83],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedprox/fedprox/server.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,5,0,13,[5],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_imports.html#b403-import-pickle
./baselines/fedstar/fedstar/dataset_preparation.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,29,16,58,[29],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/fedstar/fedstar/utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,239,8,43,[239],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedstar/fedstar/utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,307,28,47,[307],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/fedstar/fedstar/utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,316,8,27,[316],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/fedstar/fedstar/utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,317,8,27,[317],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/fedstar/fedstar/utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,406,12,31,[406],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/fedstar/fedstar/utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,409,12,31,[409],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/fedstar/fedstar/utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,541,8,68,"[541, 542, 543]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./baselines/fedstar/fedstar/utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,615,18,58,[615],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/fedstar/fedstar/utils.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,623,18,58,[623],https://bandit.readthedocs.io/en/1.8.3/blacklists/blacklist_calls.html#b311-random
./baselines/fedvssl/fedvssl/client.py,pytorch_load,B614,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,Use of unsafe PyTorch load,82,23,45,[82],https://bandit.readthedocs.io/en/1.8.3/plugins/b614_pytorch_load.html
